Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year,Price Category,Order Number,Shipping Fee Paid by Seller,Payment Fee,Shipping Fee (Paid By Customer),Item Price Credit,Auto. Shipping fee subsidy (by Lazada),Promotional Charges Vouchers,Shipping Fee Voucher (by Lazada),Shipping Fee Subsidy (By Seller),Free Shipping Max Fee,Reversal Item Price,Shipping Fee Refund to Customer,Lazada Bonus,Lazada Bonus - LZD co-fund,Shipping Fee Voucher Refund to Laz,Reversal of Free Shipping Max Fee,Commission,Reversal Commission,Sponsored Product Fee,Sponsored Discovery - Top up,,,,,Actual,Needed,Difference
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382436259793746,RMJ,SPARK PLUG UR2CC,PZABOSCHSPARKPLUGUR2CC,1959198639_PH-8507897329,-2.58,0.28,0,No,24 May 2021 - 30 May 2021,paid,382436259593746,382436259793746,Delivered,LEX PH,standard,Dropshipping,382436259793746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382436259893746,RMJ,SPARK PLUG IRIDIUM UR4AII30,PZABOSCHSPARKPLUGIRIDIUMUR4AII30,1959287283_PH-8507936488,-1.70,0.18,0,No,24 May 2021 - 30 May 2021,paid,382436259593746,382436259893746,Delivered,LEX PH,standard,Dropshipping,382436259893746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382436259993746,RMJ,MAGNUM-V 140/70-12TL,PZAMAGNUM-V140/70-12TL,1947442510_PH-8406630901,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,382436259593746,382436259993746,Delivered,LEX PH,standard,Dropshipping,382436259993746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382436260093746,RMJ,QUICK PHOENIX 80/90-17 TL,PZAQUICKPHOENIX80/90-17TL,1947487094_PH-8406490743,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,382436259593746,382436260093746,Delivered,LEX PH,standard,Dropshipping,382436260093746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382442264093746,RMJ,SPARK PLUG UR2CC,PZABOSCHSPARKPLUGUR2CC,1959198639_PH-8507897329,-2.58,0.28,0,No,24 May 2021 - 30 May 2021,paid,382442263993746,382442264093746,Delivered,LEX PH,standard,Dropshipping,382442264093746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382442264193746,RMJ,QUICK PHOENIX 80/90-17 TL,PZAQUICKPHOENIX80/90-17TL,1947487094_PH-8406490743,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,382442263993746,382442264193746,Delivered,LEX PH,standard,Dropshipping,382442264193746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382442264293746,RMJ,SPARK PLUG IRIDIUM UR4AII30,PZABOSCHSPARKPLUGIRIDIUMUR4AII30,1959287283_PH-8507936488,-1.70,0.18,0,No,24 May 2021 - 30 May 2021,paid,382442263993746,382442264293746,Delivered,LEX PH,standard,Dropshipping,382442264293746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382442264393746,RMJ,MICHELIN PILOT STREET 2 150X60x17 TL,PZAMICHELINPILOTSTREET2-150X60X17TL,1947381306_PH-8405930917,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,382442263993746,382442264393746,Delivered,LEX PH,standard,Dropshipping,382442264393746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,382442264493746,RMJ,MAGNUM-V 140/70-12TL,PZAMAGNUM-V140/70-12TL,1947442510_PH-8406630901,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,382442263993746,382442264493746,Delivered,LEX PH,standard,Dropshipping,382442264493746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384031735893746,RMJ,MICHELIN PILOT STREET 2 150X60x17 TL,PZAMICHELINPILOTSTREET2-150X60X17TL,1947381306_PH-8405930917,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,384031735793746,384031735893746,Delivered,LEX PH,standard,Dropshipping,384031735893746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384031735993746,RMJ,SPARK PLUG IRIDIUM UR4AII30,PZABOSCHSPARKPLUGIRIDIUMUR4AII30,1959287283_PH-8507936488,-1.70,0.18,0,No,24 May 2021 - 30 May 2021,paid,384031735793746,384031735993746,Delivered,LEX PH,standard,Dropshipping,384031735993746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384031736093746,RMJ,MAGNUM-V 140/70-12TL,PZAMAGNUM-V140/70-12TL,1947442510_PH-8406630901,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,384031735793746,384031736093746,Delivered,LEX PH,standard,Dropshipping,384031736093746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384031736193746,RMJ,SPARK PLUG UR2CC,PZABOSCHSPARKPLUGUR2CC,1959198639_PH-8507897329,-2.58,0.28,0,No,24 May 2021 - 30 May 2021,paid,384031735793746,384031736193746,Delivered,LEX PH,standard,Dropshipping,384031736193746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384031736293746,RMJ,QUICK PHOENIX 80/90-17 TL,PZAQUICKPHOENIX80/90-17TL,1947487094_PH-8406490743,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,384031735793746,384031736293746,Delivered,LEX PH,standard,Dropshipping,384031736293746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384015769693746,RMJ,MAGNUM-V 140/70-12TL,PZAMAGNUM-V140/70-12TL,1947442510_PH-8406630901,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,384015769593746,384015769693746,Delivered,LEX PH,standard,Dropshipping,384015769693746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384015769793746,RMJ,SPARK PLUG UR2CC,PZABOSCHSPARKPLUGUR2CC,1959198639_PH-8507897329,-2.58,0.28,0,No,24 May 2021 - 30 May 2021,paid,384015769593746,384015769793746,Delivered,LEX PH,standard,Dropshipping,384015769793746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384015769893746,RMJ,MICHELIN PILOT STREET 2 150X60x17 TL,PZAMICHELINPILOTSTREET2-150X60X17TL,1947381306_PH-8405930917,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,384015769593746,384015769893746,Delivered,LEX PH,standard,Dropshipping,384015769893746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384015769993746,RMJ,QUICK PHOENIX 80/90-17 TL,PZAQUICKPHOENIX80/90-17TL,1947487094_PH-8406490743,-13.57,1.45,0,No,24 May 2021 - 30 May 2021,paid,384015769593746,384015769993746,Delivered,LEX PH,standard,Dropshipping,384015769993746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-May-2021,Orders-Logistics,Shipping Fee Paid by Seller,384015770093746,RMJ,SPARK PLUG IRIDIUM UR4AII30,PZABOSCHSPARKPLUGIRIDIUMUR4AII30,1959287283_PH-8507936488,-1.70,0.18,0,No,24 May 2021 - 30 May 2021,paid,384015769593746,384015770093746,Delivered,LEX PH,standard,Dropshipping,384015770093746,,,May 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Lazada Fees,Payment Fee,391329672949378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 90/80 x 14,2029732397_PH-8962384211,-41.10,4.4,0,No,21 Jun 2021 - 27 Jun 2021,paid,391329672849378,391329672949378,Delivered,Ninja Van PH,standard,Dropshipping,391329672949378,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Logistics,Shipping Fee (Paid By Customer),391329672949378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 90/80 x 14,2029732397_PH-8962384211,85.00,0,0,No,21 Jun 2021 - 27 Jun 2021,paid,391329672849378,391329672949378,Delivered,Ninja Van PH,standard,Dropshipping,391329672949378,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Sales,Item Price Credit,391329672949378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 90/80 x 14,2029732397_PH-8962384211,1750.00,0,0,No,21 Jun 2021 - 27 Jun 2021,paid,391329672849378,391329672949378,Delivered,Ninja Van PH,standard,Dropshipping,391329672949378,,,June 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Lazada Fees,Payment Fee,392813986449378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 100/80 x 14,2029732397_PH-8962384210,-50.06,5.36,0,No,21 Jun 2021 - 27 Jun 2021,paid,392813986349378,392813986449378,Delivered,Ninja Van PH,standard,Dropshipping,392813986449378,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Logistics,Shipping Fee (Paid By Customer),392813986449378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 100/80 x 14,2029732397_PH-8962384210,85.00,0,0,No,21 Jun 2021 - 27 Jun 2021,paid,392813986349378,392813986449378,Delivered,Ninja Van PH,standard,Dropshipping,392813986449378,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Sales,Item Price Credit,392813986449378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 100/80 x 14,2029732397_PH-8962384210,2150.00,0,0,No,21 Jun 2021 - 27 Jun 2021,paid,392813986349378,392813986449378,Delivered,Ninja Van PH,standard,Dropshipping,392813986449378,,,June 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Logistics,Shipping Fee Paid by Seller,391329672949378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 90/80 x 14,2029732397_PH-8962384211,-18.50,9.11,0,No,21 Jun 2021 - 27 Jun 2021,paid,391329672849378,391329672949378,Delivered,Ninja Van PH,standard,Dropshipping,391329672949378,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-Jun-2021,Orders-Logistics,Shipping Fee Paid by Seller,392813986449378,RMJ,Corsa Platinum R26 100/80 x 14,PZACorsa Platinum R26 100/80 x 14,2029732397_PH-8962384210,-18.50,9.11,0,No,21 Jun 2021 - 27 Jun 2021,paid,392813986349378,392813986449378,Delivered,Ninja Van PH,standard,Dropshipping,392813986449378,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Lazada Fees,Payment Fee,383246464393746,RMJ,NGK G-POWER SPARK PLUG STOCK NO.CR8EGP,PZANGKG-POWERSPARKPLUGSTOCKNO.CR8EGP,1947293736_PH-8406347030,-0.01,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464393746,Delivered,LEX PH,standard,Dropshipping,383246464393746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Sales,Item Price Credit,383246464393746,RMJ,NGK G-POWER SPARK PLUG STOCK NO.CR8EGP,PZANGKG-POWERSPARKPLUGSTOCKNO.CR8EGP,1947293736_PH-8406347030,180.00,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464393746,Delivered,LEX PH,standard,Dropshipping,383246464393746,,,June 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Lazada Fees,Payment Fee,383246464293746,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,-0.11,0.01,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464293746,Delivered,LEX PH,standard,Dropshipping,383246464293746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Sales,Item Price Credit,383246464293746,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,2950.00,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464293746,Delivered,LEX PH,standard,Dropshipping,383246464293746,,,June 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Lazada Fees,Payment Fee,383246464193746,RMJ,SPARK PLUG MIKUNI C7HSA,PZASPARKPLUGMIKUNIC7HSA,1948388592_PH-8418457342,-0.01,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464193746,Delivered,LEX PH,standard,Dropshipping,383246464193746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Sales,Item Price Credit,383246464193746,RMJ,SPARK PLUG MIKUNI C7HSA,PZASPARKPLUGMIKUNIC7HSA,1948388592_PH-8418457342,150.00,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464193746,Delivered,LEX PH,standard,Dropshipping,383246464193746,,,June 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Logistics,Shipping Fee Paid by Seller,383246464193746,RMJ,SPARK PLUG MIKUNI C7HSA,PZASPARKPLUGMIKUNIC7HSA,1948388592_PH-8418457342,-1.20,0.13,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464193746,Delivered,LEX PH,standard,Dropshipping,383246464193746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Logistics,Shipping Fee Paid by Seller,383246464293746,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,-17.10,1.83,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464293746,Delivered,LEX PH,standard,Dropshipping,383246464293746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Logistics,Shipping Fee Paid by Seller,383246464393746,RMJ,NGK G-POWER SPARK PLUG STOCK NO.CR8EGP,PZANGKG-POWERSPARKPLUGSTOCKNO.CR8EGP,1947293736_PH-8406347030,-3.93,0.42,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464393746,Delivered,LEX PH,standard,Dropshipping,383246464393746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Logistics,Shipping Fee Paid by Seller,383246464493746,RMJ,SPARK PLUG W5AC,PZASPARKPLUGW5AC,1959263226_PH-8507784223,-2.17,0.23,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464493746,Delivered,LEX PH,standard,Dropshipping,383246464493746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Logistics,Shipping Fee Paid by Seller,383246464593746,RMJ,MIZZLE M89 120/70-14 TL,PZAMIZZLEM89120/70-14TL,1947334680_PH-8406250563,-17.10,1.83,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464593746,Delivered,LEX PH,standard,Dropshipping,383246464593746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Lazada Fees,Payment Fee,383246464493746,RMJ,SPARK PLUG W5AC,PZASPARKPLUGW5AC,1959263226_PH-8507784223,-0.01,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464493746,Delivered,LEX PH,standard,Dropshipping,383246464493746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Sales,Item Price Credit,383246464493746,RMJ,SPARK PLUG W5AC,PZASPARKPLUGW5AC,1959263226_PH-8507784223,250.00,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464493746,Delivered,LEX PH,standard,Dropshipping,383246464493746,,,June 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Lazada Fees,Payment Fee,383246464593746,RMJ,MIZZLE M89 120/70-14 TL,PZAMIZZLEM89120/70-14TL,1947334680_PH-8406250563,-0.09,0.01,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464593746,Delivered,LEX PH,standard,Dropshipping,383246464593746,,,June 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jun-2021,Orders-Sales,Item Price Credit,383246464593746,RMJ,MIZZLE M89 120/70-14 TL,PZAMIZZLEM89120/70-14TL,1947334680_PH-8406250563,2450.00,0,0,No,31 May 2021 - 06 Jun 2021,paid,383246464093746,383246464593746,Delivered,LEX PH,standard,Dropshipping,383246464593746,,,June 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-2021,Orders-Lazada Fees,Payment Fee,401721276900915,RMJ,Pirelli Angel CT 120/70 x 14 Tubeless,PIR-ANG-12070-X14,1723904671_PH-7436142253,-67.26,7.21,0,No,19 Jul 2021 - 25 Jul 2021,paid,401721276800915,401721276900915,Delivered,LEX PH,standard,Dropshipping,401721276900915,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-2021,Orders-Logistics,Shipping Fee (Paid By Customer),401721276900915,RMJ,Pirelli Angel CT 120/70 x 14 Tubeless,PIR-ANG-12070-X14,1723904671_PH-7436142253,199.00,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,401721276800915,401721276900915,Delivered,LEX PH,standard,Dropshipping,401721276900915,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-2021,Orders-Sales,Item Price Credit,401721276900915,RMJ,Pirelli Angel CT 120/70 x 14 Tubeless,PIR-ANG-12070-X14,1723904671_PH-7436142253,2803.50,0,0,No,19 Jul 2021 - 25 Jul 2021,paid,401721276800915,401721276900915,Delivered,LEX PH,standard,Dropshipping,401721276900915,,,July 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jul-2021,Orders-Logistics,Shipping Fee Paid by Seller,401721276900915,RMJ,Pirelli Angel CT 120/70 x 14 Tubeless,PIR-ANG-12070-X14,1723904671_PH-7436142253,-199.00,21.32,0,No,19 Jul 2021 - 25 Jul 2021,paid,401721276800915,401721276900915,Delivered,LEX PH,standard,Dropshipping,401721276900915,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Lazada Fees,Payment Fee,402558720367279,RMJ,MICHELIN PILOT STREET 2 150X60x17 TUBELESS TIRE,PZAMICHELINPILOTSTREET2-150X60X17TL,1947381306_PH-8405930917,-148.83,15.95,0,No,12 Jul 2021 - 18 Jul 2021,paid,402558720267279,402558720367279,Delivered,Ninja Van PH,standard,Dropshipping,402558720367279,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Logistics,Shipping Fee (Paid By Customer),402558720367279,RMJ,MICHELIN PILOT STREET 2 150X60x17 TUBELESS TIRE,PZAMICHELINPILOTSTREET2-150X60X17TL,1947381306_PH-8405930917,303.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,402558720267279,402558720367279,Delivered,Ninja Van PH,standard,Dropshipping,402558720367279,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Sales,Item Price Credit,402558720367279,RMJ,MICHELIN PILOT STREET 2 150X60x17 TUBELESS TIRE,PZAMICHELINPILOTSTREET2-150X60X17TL,1947381306_PH-8405930917,6250.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,402558720267279,402558720367279,Delivered,Ninja Van PH,standard,Dropshipping,402558720367279,,,July 2021,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Lazada Fees,Payment Fee,402531175367279,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,-85.62,9.17,0,No,12 Jul 2021 - 18 Jul 2021,paid,402531175267279,402531175367279,Delivered,Ninja Van PH,standard,Dropshipping,402531175367279,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Logistics,Shipping Fee (Paid By Customer),402531175367279,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,72.50,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,402531175267279,402531175367279,Delivered,Ninja Van PH,standard,Dropshipping,402531175367279,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Sales,Item Price Credit,402531175367279,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,3750.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,402531175267279,402531175367279,Delivered,Ninja Van PH,standard,Dropshipping,402531175367279,,,July 2021,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Logistics,Shipping Fee Paid by Seller,402531175367279,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,-72.50,7.77,0,No,12 Jul 2021 - 18 Jul 2021,paid,402531175267279,402531175367279,Delivered,Ninja Van PH,standard,Dropshipping,402531175367279,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-Jul-2021,Orders-Logistics,Shipping Fee Paid by Seller,402558720367279,RMJ,MICHELIN PILOT STREET 2 150X60x17 TUBELESS TIRE,PZAMICHELINPILOTSTREET2-150X60X17TL,1947381306_PH-8405930917,-394.00,42.21,0,No,12 Jul 2021 - 18 Jul 2021,paid,402558720267279,402558720367279,Delivered,Ninja Van PH,standard,Dropshipping,402558720367279,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Lazada Fees,Payment Fee,400596452326190,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,-36.94,3.96,0,No,12 Jul 2021 - 18 Jul 2021,paid,400596452226190,400596452326190,Delivered,LEX PH,standard,Dropshipping,400596452326190,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Logistics,Shipping Fee (Paid By Customer),400596452326190,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,108.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,400596452226190,400596452326190,Delivered,LEX PH,standard,Dropshipping,400596452326190,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Sales,Item Price Credit,400596452326190,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,1450.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,400596452226190,400596452326190,Delivered,LEX PH,standard,Dropshipping,400596452326190,,,July 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Logistics,Shipping Fee Paid by Seller,400596452326190,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,-199.00,21.32,0,No,12 Jul 2021 - 18 Jul 2021,paid,400596452226190,400596452326190,Delivered,LEX PH,standard,Dropshipping,400596452326190,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Lazada Fees,Payment Fee,400368091720936,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,-36.94,3.96,0,No,12 Jul 2021 - 18 Jul 2021,paid,400368091620936,400368091720936,Delivered,LEX PH,standard,Dropshipping,400368091720936,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Logistics,Shipping Fee (Paid By Customer),400368091720936,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,108.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,400368091620936,400368091720936,Delivered,LEX PH,standard,Dropshipping,400368091720936,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Sales,Item Price Credit,400368091720936,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,1450.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,400368091620936,400368091720936,Delivered,LEX PH,standard,Dropshipping,400368091720936,,,July 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Jul-2021,Orders-Logistics,Shipping Fee Paid by Seller,400368091720936,RMJ,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,-199.00,21.32,0,No,12 Jul 2021 - 18 Jul 2021,paid,400368091620936,400368091720936,Delivered,LEX PH,standard,Dropshipping,400368091720936,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jul-2021,Orders-Lazada Fees,Payment Fee,399363078252423,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,-66.89,7.17,0,No,12 Jul 2021 - 18 Jul 2021,paid,399363078152423,399363078252423,Delivered,Ninja Van PH,standard,Dropshipping,399363078252423,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jul-2021,Orders-Logistics,Shipping Fee (Paid By Customer),399363078252423,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,125.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,399363078152423,399363078252423,Delivered,Ninja Van PH,standard,Dropshipping,399363078252423,,,July 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Jul-2021,Orders-Sales,Item Price Credit,399363078252423,RMJ,MICHELIN PILOT STREET 2 110X70X17 TL,PZAMICHELIN PILOTSTREET2-110X70X17TL,1947207254_PH-8403545889,2891.00,0,0,No,12 Jul 2021 - 18 Jul 2021,paid,399363078152423,399363078252423,Delivered,Ninja Van PH,standard,Dropshipping,399363078252423,,,July 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
