Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year
09-Jan-2022,Orders-Sales,Item Price Credit,542144638269198,DGZ,PIRELLI 120/70-14 DIABLO ROSSO TUBELESS TIRE,PZAPIRELLI12P/70-14DIABLOROSSOTL,1947198845_PH-8406100107,3800.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,466111991592033,454625367669025,Delivered,LEX PH,standard,Dropshipping,374319282229530,,PH0022000053609,January 2022
09-Jan-2022,Orders-Lazada Fees,Payment Fee,547247246097906,Fornis,“DERFOE” RADIATOR COOLANT (GREEN) (for motorcycle) 320ml,2320621275-1630911860405-0,2320621275_PH-10522365341,-3.37,0.36,0,No,03 Jan 2022 - 09 Jan 2022,paid,459836816300170,455303393010779,Delivered,LEX PH,standard,Dropshipping,552218217809218,,PH0022000053609,January 2022
09-Jan-2022,Orders-Sales,Item Price Credit,527890825155063,Fornis,“DERFOE” RADIATOR COOLANT (GREEN) (for motorcycle) 320ml,2320621275-1630911860405-0,2320621275_PH-10522365341,110.20,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,464802848024802,457646727140341,Delivered,LEX PH,standard,Dropshipping,537763987862979,,PH0022000053609,January 2022
09-Jan-2022,Orders-Lazada Fees,Payment Fee,544377448562497,RMJ,PIRELLI ANGEL 120/70x14 MOTORCYCLE TIRES,PZA-PIRELLIANGEL120/70x14,2491504150_PH-11431867811,-70.06,7.51,0,No,03 Jan 2022 - 09 Jan 2022,paid,461779401341845,461358735312176,Delivered,LEX PH,standard,Dropshipping,419234397844229,,PH0022000053609,January 2022
09-Jan-2022,Orders-Sales,Item Price Credit,536077305400551,RMJ,PIRELLI ANGEL 120/70x14 MOTORCYCLE TIRES,PZA-PIRELLIANGEL120/70x14,2491504150_PH-11431867811,3050.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,463340213575928,461618190460082,Delivered,LEX PH,standard,Dropshipping,408968655501293,,PH0022000053609,January 2022
08-Jan-2022,Orders-Lazada Fees,Payment Fee,454632959728831,Fornis,062 90919-22105 SPARKPLUG CABLE for TOYOTA CORONA 3AU,2330076195-1631169247444-0,2330076195_PH-10571124369,-13.55,1.45,0,No,03 Jan 2022 - 09 Jan 2022,paid,462680105592836,464370597757038,Delivered,Ninja Van PH,standard,Dropshipping,538071260252008,,PH0022000053609,January 2022
08-Jan-2022,Orders-Sales,Item Price Credit,543886838149722,Fornis,062 90919-22105 SPARKPLUG CABLE for TOYOTA CORONA 3AU,2330076195-1631169247444-0,2330076195_PH-10571124369,590.20,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,460460424957896,465313769980386,Delivered,Ninja Van PH,standard,Dropshipping,506285776535906,,PH0022000053609,January 2022
08-Jan-2022,Orders-Lazada Fees,Payment Fee,535085114029111,DGZ,PIRELLI DIABLO 140/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO140/70x16,2491226723_PH-11431082554,-105.73,11.33,0,No,03 Jan 2022 - 09 Jan 2022,paid,466512560176057,454018741297093,Delivered,LEX PH,standard,Dropshipping,536343357423529,,PH0022000053609,January 2022
08-Jan-2022,Orders-Sales,Item Price Credit,512517800844270,DGZ,PIRELLI DIABLO 140/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO140/70x16,2491226723_PH-11431082554,4500.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,457735384775878,456773431151761,Delivered,LEX PH,standard,Dropshipping,394476696523125,,PH0022000053609,January 2022
08-Jan-2022,Orders-Lazada Fees,Payment Fee,496529997368295,DGZ,PIRELLI DIABLO 110/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO110/70x17,2491145854_PH-11430786595,-72.46,7.76,0,No,03 Jan 2022 - 09 Jan 2022,paid,463685896815187,464536693385516,Delivered,LEX PH,standard,Dropshipping,520154293630108,,PH0022000053609,January 2022
08-Jan-2022,Orders-Sales,Item Price Credit,480572133197861,DGZ,PIRELLI DIABLO 110/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO110/70x17,2491145854_PH-11430786595,3150.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,463889389791105,456183334019491,Delivered,LEX PH,standard,Dropshipping,426286908138739,,PH0022000053609,January 2022
08-Jan-2022,Orders-Lazada Fees,Payment Fee,469589828966591,Fornis,“DERFOE” RADIATOR COOLANT (GREEN) (for motorcycle) 320ml,2320621275-1630911860405-0,2320621275_PH-10522365341,-2.80,0.3,0,No,03 Jan 2022 - 09 Jan 2022,paid,457999975414107,454043680324960,Delivered,LEX PH,standard,Dropshipping,463881746416335,,PH0022000053609,January 2022
08-Jan-2022,Orders-Sales,Item Price Credit,532955307759773,Fornis,“DERFOE” RADIATOR COOLANT (GREEN) (for motorcycle) 320ml,2320621275-1630911860405-0,2320621275_PH-10522365341,110.20,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,465259553055671,456318533139075,Delivered,LEX PH,standard,Dropshipping,461684955597753,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,529487415265142,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.66,0.5,0,No,03 Jan 2022 - 09 Jan 2022,paid,465153673451063,458090906956493,Delivered,LEX PH,standard,Dropshipping,457191838124886,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,546170540151005,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,465559019755786,464216710152461,Delivered,LEX PH,standard,Dropshipping,484382928359367,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,495446504462653,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.66,0.5,0,No,03 Jan 2022 - 09 Jan 2022,paid,457856138539872,464758500182629,Delivered,LEX PH,standard,Dropshipping,450975631454767,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,526959556115114,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,459020591906636,457444291321470,Delivered,LEX PH,standard,Dropshipping,454826121547621,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,466725346678156,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.66,0.5,0,No,03 Jan 2022 - 09 Jan 2022,paid,456410928075494,454036302635640,Delivered,LEX PH,standard,Dropshipping,394722369121620,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,516666478240529,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,461466890543769,463128617217904,Delivered,LEX PH,standard,Dropshipping,488758116693598,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,510343247024601,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.66,0.5,0,No,03 Jan 2022 - 09 Jan 2022,paid,462107783665224,455933295255184,Delivered,LEX PH,standard,Dropshipping,389308361387360,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,484549214462632,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,458636589321459,454666608962155,Delivered,LEX PH,standard,Dropshipping,537831150712660,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,506214327265642,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.66,0.5,0,No,03 Jan 2022 - 09 Jan 2022,paid,458989640294330,462628506859676,Delivered,LEX PH,standard,Dropshipping,383391188357019,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,476046129140113,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,458586105858528,461244999438673,Delivered,LEX PH,standard,Dropshipping,385623396185606,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,476822881330810,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-4.66,0.5,0,No,03 Jan 2022 - 09 Jan 2022,paid,458557831043550,460079314776388,Delivered,LEX PH,standard,Dropshipping,469192529685921,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,464162016652461,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,463225909718202,461870133684972,Delivered,LEX PH,standard,Dropshipping,398919924666503,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,467898687023441,DGZ,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,-129.76,13.9,0,No,03 Jan 2022 - 09 Jan 2022,paid,456925765521098,454362791620698,Delivered,LEX PH,standard,Dropshipping,450955733511518,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,526630693349133,DGZ,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,5500.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,463210892912856,458047371324380,Delivered,LEX PH,standard,Dropshipping,524826924655954,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,541019550665977,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,-5.26,0.56,0,No,03 Jan 2022 - 09 Jan 2022,paid,465975691168058,462245829191500,Delivered,LEX PH,standard,Dropshipping,510693367644367,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,468509243309358,RMJ,Shell Advance 800ML AX5 15W - 40 Motorcycle Oil (1 Bottle),2510123420-1636552715611-0,2510123420_PH-11544621077,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,453870872440356,463012044883053,Delivered,LEX PH,standard,Dropshipping,550411698171468,,PH0022000053609,January 2022
07-Jan-2022,Orders-Lazada Fees,Payment Fee,545975216782371,DGZ,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,-106.24,11.38,0,No,03 Jan 2022 - 09 Jan 2022,paid,457355524504978,454631826319153,Delivered,Ninja Van PH,standard,Dropshipping,510172037921701,,PH0022000053609,January 2022
07-Jan-2022,Orders-Sales,Item Price Credit,478311698258388,DGZ,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,4500.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,462475186867452,464354411769958,Delivered,Ninja Van PH,standard,Dropshipping,533032143134147,,PH0022000053609,January 2022
06-Jan-2022,Orders-Lazada Fees,Payment Fee,468631091653377,Fornis,74047 MD180171 SPARKPLUG CABLE for MITSUBISHI LANCER 4G15 93-96,2330150270-1631170600521-0,2330150270_PH-10571511257,-16.74,1.79,0,No,03 Jan 2022 - 09 Jan 2022,paid,466461770805521,455920028833234,Delivered,LEX PH,standard,Dropshipping,390181535986235,,PH0022000053609,January 2022
06-Jan-2022,Orders-Sales,Item Price Credit,456867480423046,Fornis,74047 MD180171 SPARKPLUG CABLE for MITSUBISHI LANCER 4G15 93-96,2330150270-1631170600521-0,2330150270_PH-10571511257,689.20,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,465527148217456,464754346841606,Delivered,LEX PH,standard,Dropshipping,486668556306782,,PH0022000053609,January 2022
06-Jan-2022,Orders-Lazada Fees,Payment Fee,464586970940590,DGZ,SEC GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,-45.19,4.84,0,No,03 Jan 2022 - 09 Jan 2022,paid,465464703011382,455445036970607,Delivered,LEX PH,standard,Dropshipping,438899644474923,,PH0022000053609,January 2022
06-Jan-2022,Orders-Sales,Item Price Credit,514471221870826,DGZ,SEC GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,2000.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,453986089271880,456864781805343,Delivered,LEX PH,standard,Dropshipping,477236071093485,,PH0022000053609,January 2022
04-Jan-2022,Orders-Lazada Fees,Payment Fee,466558123593228,RMJ,Pirelli Diablo Rosso Sport 80/90 x 14 Tubeless Tire,PIR-ANG-8090-x14,1724428061_PH-7437544222,-47.22,5.06,0,No,03 Jan 2022 - 09 Jan 2022,paid,460489348276027,457083343965697,Delivered,LEX PH,standard,Dropshipping,394133437763681,,PH0022000053609,January 2022
04-Jan-2022,Orders-Sales,Item Price Credit,549467948089908,RMJ,Pirelli Diablo Rosso Sport 80/90 x 14 Tubeless Tire,PIR-ANG-8090-x14,1724428061_PH-7437544222,1950.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,454602098002495,455451745178619,Delivered,LEX PH,standard,Dropshipping,522521183515195,,PH0022000053609,January 2022
04-Jan-2022,Orders-Lazada Fees,Payment Fee,511319840804454,RMJ,DUNLOP 80/90-17 TUBELESS TIRE,PZADUNLOP80/90-17,1991536371_PH-8679423757,-46.14,4.94,0,No,03 Jan 2022 - 09 Jan 2022,paid,463100749935574,457768740041748,Delivered,LEX PH,standard,Dropshipping,456151900400443,,PH0022000053609,January 2022
04-Jan-2022,Orders-Sales,Item Price Credit,492943242425676,RMJ,DUNLOP 80/90-17 TUBELESS TIRE,PZADUNLOP80/90-17,1991536371_PH-8679423757,1850.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,465884183438446,455459564771396,Delivered,LEX PH,standard,Dropshipping,459220431103253,,PH0022000053609,January 2022
04-Jan-2022,Orders-Lazada Fees,Payment Fee,540052336780290,RMJ,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,-40.63,4.35,0,No,03 Jan 2022 - 09 Jan 2022,paid,460279000402521,455909114919587,Delivered,LEX PH,standard,Dropshipping,359420413030161,,PH0022000053609,January 2022
04-Jan-2022,Orders-Sales,Item Price Credit,532404727337125,RMJ,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,1690.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,461044573616236,464406208977626,Delivered,LEX PH,standard,Dropshipping,384182313976368,,PH0022000053609,January 2022
03-Jan-2022,Orders-Lazada Fees,Payment Fee,475416904615225,SEC,Revolt - Gloss Pink Full Face Helmet,2357399730-1632116942061-0,2357399730_PH-10720465505,-75.00,8.04,0,No,03 Jan 2022 - 09 Jan 2022,paid,457740964432594,459364355339030,Delivered,J&T Express,standard,Dropshipping,541792196362197,,PH0022000053609,January 2022
03-Jan-2022,Orders-Sales,Item Price Credit,469491195001912,SEC,Revolt - Gloss Pink Full Face Helmet,2357399730-1632116942061-0,2357399730_PH-10720465505,3000.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,458563842000031,462161399261473,Delivered,J&T Express,standard,Dropshipping,365180494909275,,PH0022000053609,January 2022
03-Jan-2022,Orders-Lazada Fees,Payment Fee,538246738291880,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,-4.37,0.47,0,No,03 Jan 2022 - 09 Jan 2022,paid,454512995634121,455719457835683,Delivered,Ninja Van PH,standard,Dropshipping,501052929622314,,PH0022000053609,January 2022
03-Jan-2022,Orders-Lazada Fees,Payment Fee,464184773351851,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,-4.37,0.47,0,No,03 Jan 2022 - 09 Jan 2022,paid,460508404874720,453930281330824,Delivered,Ninja Van PH,standard,Dropshipping,443383715910811,,PH0022000053609,January 2022
03-Jan-2022,Orders-Sales,Item Price Credit,535925013062847,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,459631173673963,465863811519189,Delivered,Ninja Van PH,standard,Dropshipping,385431481360752,,PH0022000053609,January 2022
03-Jan-2022,Orders-Sales,Item Price Credit,528340973645924,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,460328827214040,457515721896467,Delivered,Ninja Van PH,standard,Dropshipping,487505743559811,,PH0022000053609,January 2022
03-Jan-2022,Orders-Lazada Fees,Payment Fee,468444687550000,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,-4.37,0.47,0,No,03 Jan 2022 - 09 Jan 2022,paid,466417295858810,463956870960164,Delivered,Ninja Van PH,standard,Dropshipping,544913869275542,,PH0022000053609,January 2022
03-Jan-2022,Orders-Lazada Fees,Payment Fee,548380585757535,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,-4.37,0.47,0,No,03 Jan 2022 - 09 Jan 2022,paid,455341767397126,459920270232114,Delivered,Ninja Van PH,standard,Dropshipping,486014105955454,,PH0022000053609,January 2022
03-Jan-2022,Orders-Sales,Item Price Credit,500418301179031,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,454819076796360,455744862025996,Delivered,Ninja Van PH,standard,Dropshipping,434611623038267,,PH0022000053609,January 2022
03-Jan-2022,Orders-Sales,Item Price Credit,549187043953141,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,460141926744144,455712975095431,Delivered,Ninja Van PH,standard,Dropshipping,518994028961469,,PH0022000053609,January 2022
03-Jan-2022,Orders-Lazada Fees,Payment Fee,480825818584663,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,-4.37,0.47,0,No,03 Jan 2022 - 09 Jan 2022,paid,466091443566437,461208556453903,Delivered,Ninja Van PH,standard,Dropshipping,476045787091286,,PH0022000053609,January 2022
03-Jan-2022,Orders-Sales,Item Price Credit,474676546807808,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,463090445688603,456540864374090,Delivered,Ninja Van PH,standard,Dropshipping,501377280461387,,PH0022000053609,January 2022
03-Jan-2022,Orders-Lazada Fees,Payment Fee,497142089386859,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,-4.37,0.47,0,No,03 Jan 2022 - 09 Jan 2022,paid,465453797556519,458133493094844,Delivered,Ninja Van PH,standard,Dropshipping,441881046007305,,PH0022000053609,January 2022
03-Jan-2022,Orders-Sales,Item Price Credit,468661531362114,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,195.00,0,0,No,03 Jan 2022 - 09 Jan 2022,paid,460860475966377,456300742090087,Delivered,Ninja Van PH,standard,Dropshipping,544897063133647,,PH0022000053609,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,512644211242764,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,464108212982443,453938027978665,Delivered,Flash Express PH,standard,Dropshipping,390180561175148,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,547904683476635,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,462102131652852,461823961815538,Delivered,Flash Express PH,standard,Dropshipping,526253629914100,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,518033025759505,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,458753643273868,463218357133567,Delivered,Flash Express PH,standard,Dropshipping,417615405695801,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,534163304198161,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,454702340628518,461284914980077,Delivered,Flash Express PH,standard,Dropshipping,420977317546091,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,527636892710064,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,456973302355519,457060871958881,Delivered,Flash Express PH,standard,Dropshipping,504921499377287,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,474600104805458,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,462249844540221,458471144706414,Delivered,Flash Express PH,standard,Dropshipping,359832486146331,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,477165944121839,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,456926794645767,464932083435244,Delivered,Flash Express PH,standard,Dropshipping,405693962616356,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,525099967221872,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,455224282309924,457547949194918,Delivered,Flash Express PH,standard,Dropshipping,411848557852110,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,540401414392733,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,461981555802809,464875337378019,Delivered,Flash Express PH,standard,Dropshipping,410372592218532,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,463426064996288,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,465907127122634,459721327368956,Delivered,Flash Express PH,standard,Dropshipping,442670099164783,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,514069008295298,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,459215037007530,461814736813993,Delivered,Flash Express PH,standard,Dropshipping,483761253396592,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,491466093159635,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,459018017977833,464314363659994,Delivered,Flash Express PH,standard,Dropshipping,481744512219578,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,466774450657698,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,455100853572499,457958770300244,Delivered,Flash Express PH,standard,Dropshipping,469127524344112,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,461512814360124,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,457448452649539,465673922526920,Delivered,Flash Express PH,standard,Dropshipping,373526765375936,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,458421978132443,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,456158528185157,465411622269302,Delivered,Flash Express PH,standard,Dropshipping,534550588037074,,PH0022000148567,January 2022
18-Jan-2022,Orders-Sales,Item Price Credit,516317281281982,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,70.15,0,0,No,17 Jan 2022 - 23 Jan 2022,paid,461373679869807,461235382197381,Delivered,Flash Express PH,standard,Dropshipping,485336700822812,,PH0022000148567,January 2022
18-Jan-2022,Orders-Lazada Fees,Payment Fee,543104044873546,KPH,ORBIT(W2) Grade 430 STAINLESS STEEL HOSE CLIPS  Size(mm):50-70mm   Size (inches):2 3/4”,2321193686-1630918113346-0,2321193686_PH-10524774866,-2.46,0.26,0,No,17 Jan 2022 - 23 Jan 2022,paid,464531345920023,465442575012024,Delivered,Flash Express PH,standard,Dropshipping,386378634663922,,PH0022000148567,January 2022
