Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year,Price Category,Order Number,Shipping Fee Paid by Seller,Payment Fee,Shipping Fee (Paid By Customer),Item Price Credit,Auto. Shipping fee subsidy (by Lazada),Promotional Charges Vouchers,Shipping Fee Voucher (by Lazada),Shipping Fee Subsidy (By Seller),Free Shipping Max Fee,Reversal Item Price,Shipping Fee Refund to Customer,Lazada Bonus,Lazada Bonus - LZD co-fund,Shipping Fee Voucher Refund to Laz,Reversal of Free Shipping Max Fee,Commission,Reversal Commission,Sponsored Product Fee,Sponsored Discovery - Top up,,,,,Actual,Needed,Difference
26-Feb-22,Refunds-Logistics,Shipping Fee Refund to Customer,474826276779772,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-8.5,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,418889797319213,435813825884868,Delivered,J&T Express,standard,Dropshipping,472083263806425,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Feb-22,Refunds-Logistics,Shipping Fee Voucher Refund to Laz,456451930029293,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-50,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,362109713765985,395138418019951,Delivered,J&T Express,standard,Dropshipping,388574765884596,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Feb-22,Orders-Lazada Fees,Payment Fee,464865390022706,Fornis,SEC YAMAHA GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,-42.54,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,388402758318039,363235945372416,Delivered,J&T Express,standard,Dropshipping,501875550737933,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Feb-22,Orders-Sales,Item Price Credit,535637801268584,Fornis,SEC YAMAHA GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,1899,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,400062850924529,440853696424179,Delivered,J&T Express,standard,Dropshipping,458553206850773,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Feb-22,Orders-Lazada Fees,Commission,505557600257835,Fornis,SEC YAMAHA GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,-18.93,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,415531473524887,412003341080665,Delivered,J&T Express,standard,Dropshipping,453934783516086,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
25-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,502529383356558,Fornis,SEC YAMAHA GRAVIS OWL BRACKET,2424172025-1634191718296-0,2424172025_PH-11046276804,-60,10.94,0,No,04 Oct 2021 - 10 Oct 2021,paid,377219710487564,378999249179797,Delivered,LEX PH,standard,Dropshipping,429896087127908,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Lazada Fees,Payment Fee,534788590166488,Fornis,FDR Sports XR Evo 120/70 x 14 MOTORCYCLE TIRE,FDR-EVO-120-x14,1723762938_PH-7435716795,-58.02,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,362370527425611,449567063986139,Delivered,LEX PH,standard,Dropshipping,382487837181081,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Sales,Item Price Credit,531912369843109,Fornis,FDR Sports XR Evo 120/70 x 14 MOTORCYCLE TIRE,FDR-EVO-120-x14,1723762938_PH-7435716795,2190,5.66,0,No,04 Oct 2021 - 10 Oct 2021,paid,389361736019242,447336358112413,Delivered,LEX PH,standard,Dropshipping,393762537946713,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Lazada Fees,Commission,477231072370519,Fornis,FDR Sports XR Evo 120/70 x 14 MOTORCYCLE TIRE,FDR-EVO-120-x14,1723762938_PH-7435716795,-21.83,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,424859931930418,358977424443786,Delivered,LEX PH,standard,Dropshipping,528375723485178,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,517255530218769,Fornis,FDR Sports XR Evo 120/70 x 14 MOTORCYCLE TIRE,FDR-EVO-120-x14,1723762938_PH-7435716795,-60,0.49,0,No,04 Oct 2021 - 10 Oct 2021,paid,363290421465737,459901641097001,Delivered,LEX PH,standard,Dropshipping,502011885674896,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Lazada Fees,Commission Discount/Rebate,PH7S34CDK5-AUCKMCM-220223,Fornis,,,,159.8,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,424435643056671,418469549806771,Delivered,LEX PH,standard,Dropshipping,449126820242283,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Lazada Fees,Payment Fee,470797600852235,Fornis,PIRELLI DIABLO 120/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO120/70x17,2491144983_PH-11430943194,-106.52,0.36,0,No,04 Oct 2021 - 10 Oct 2021,paid,390464531327417,437248209228913,Returned,LEX PH,standard,Dropshipping,535011596136259,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Sales,Item Price Credit,502583040924376,Fornis,PIRELLI DIABLO 120/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO120/70x17,2491144983_PH-11430943194,4500,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430573136702259,389758007070717,Returned,LEX PH,standard,Dropshipping,401803831496806,,,February 2022,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Lazada Fees,Commission,538473384601850,Fornis,PIRELLI DIABLO 120/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO120/70x17,2491144983_PH-11430943194,-44.86,0.36,0,No,04 Oct 2021 - 10 Oct 2021,paid,451349339437485,424380000314176,Returned,LEX PH,standard,Dropshipping,498336773777025,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,504133209658714,Fornis,PIRELLI DIABLO 120/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO120/70x17,2491144983_PH-11430943194,-60,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,379199360800696,457041914753512,Returned,LEX PH,standard,Dropshipping,501644548936520,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-Feb-22,Orders-Lazada Fees,Commission Discount/Rebate,PH7S34CDK5-ZUXDGNA-220223,Fornis,,,,128.7,11.4,0,No,04 Oct 2021 - 10 Oct 2021,paid,372654721981550,395692670491509,Delivered,J&T Express,standard,Dropshipping,431047835872397,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Sales,Item Price Credit,527941563095248,Fornis,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,1450,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,422405717298399,395304641912072,Delivered,LEX PH,standard,Dropshipping,357327125469623,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Lazada Fees,Commission,456937507124773,Fornis,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-14.46,4.34,0,No,22 Nov 2021 - 28 Nov 2021,paid,464121140465158,363297706145086,Delivered,LEX PH,standard,Dropshipping,423851806029585,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,456485602123028,Fornis,PIRELLI DIABLO 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO70/90x17,2490589280_PH-11427941463,-57.98,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,455382537376778,408691112487237,Delivered,LEX PH,standard,Dropshipping,394151771030230,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Payment Fee,470463147602618,Fornis,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,-48.59,3.05,0,No,22 Nov 2021 - 28 Nov 2021,paid,462658216335286,446430493288077,Delivered,LEX PH,standard,Dropshipping,471010263290499,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Sales,Item Price Credit,496447284394246,Fornis,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,2100,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,428943049598065,382805024403367,Delivered,LEX PH,standard,Dropshipping,546297997302111,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Commission,540506614413065,Fornis,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,-20.93,0.57,0,No,22 Nov 2021 - 28 Nov 2021,paid,438331518143636,438370374661803,Delivered,Ninja Van PH,standard,Dropshipping,548964695250266,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,460937854671221,Fornis,SEC Boarder - Break (Black/Yellow) Half Face Helmet,2360399607-1632214259363-0,2360399607_PH-10735210855,-60,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,362465447118845,360250178960237,Delivered,Ninja Van PH,standard,Dropshipping,489250717943658,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Payment Fee,460448323444649,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-33.6,4.91,0,No,22 Nov 2021 - 28 Nov 2021,paid,402510503274819,368489988625429,Delivered,Ninja Van PH,standard,Dropshipping,518941162326112,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Sales,Item Price Credit,540659082718500,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,1500,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,446197687848985,404196475629024,Delivered,Ninja Van PH,standard,Dropshipping,487581790703780,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Lazada Fees,Commission,514326429617915,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-14.95,0.69,0,No,15 Nov 2021 - 21 Nov 2021,paid,439792931969499,412925286154934,Delivered,LEX PH,standard,Dropshipping,517402543204658,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,494071243204139,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-59.98,0,0,No,15 Nov 2021 - 21 Nov 2021,paid,377874120961221,443521376630738,Delivered,LEX PH,standard,Dropshipping,447090100242081,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Lazada Fees,Payment Fee,457902120229397,Fornis,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,-38.71,2.19,0,No,15 Nov 2021 - 21 Nov 2021,paid,395685650928634,358686248729701,Delivered,LEX PH,standard,Dropshipping,505146139097759,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Sales,Item Price Credit,462949528277612,Fornis,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,1690,0,0,No,15 Nov 2021 - 21 Nov 2021,paid,454890972335004,431554772529532,Delivered,LEX PH,standard,Dropshipping,377879622965656,,,February 2022,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Lazada Fees,Commission,465228104186489,Fornis,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,-16.84,0.89,0,No,15 Nov 2021 - 21 Nov 2021,paid,394223002667281,429123558677145,Delivered,LEX PH,standard,Dropshipping,482638193301947,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,485908032655304,Fornis,Mizzle GOLD  M89 Motorcycle Tire 90/80 x 17 (Tubeless),MIZ-M89-9017,1724394128_PH-7437362969,-60,0,0,No,15 Nov 2021 - 21 Nov 2021,paid,460303656235380,404846705519236,Delivered,LEX PH,standard,Dropshipping,470544449519762,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,545047236326715,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,3.16,0,No,15 Nov 2021 - 21 Nov 2021,paid,398359145208718,412607406997075,Delivered,LEX PH,standard,Dropshipping,427033797930875,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,530297485063750,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,15 Nov 2021 - 21 Nov 2021,paid,436402988942289,427513000851089,Delivered,LEX PH,standard,Dropshipping,429209403611052,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,506124639317388,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,4.02,0,No,15 Nov 2021 - 21 Nov 2021,paid,450463072141485,459409465648160,Delivered,J&T Express,standard,Dropshipping,430655284887409,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,496987215830771,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,0,0,No,15 Nov 2021 - 21 Nov 2021,paid,459476389149252,382302344465511,Delivered,J&T Express,standard,Dropshipping,544722101652101,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,480233448917566,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,10.63,0,No,15 Nov 2021 - 21 Nov 2021,paid,423293762038870,426921661454738,Delivered,LEX PH,standard,Dropshipping,468046054831012,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,497578633846772,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,0,0,No,15 Nov 2021 - 21 Nov 2021,paid,417676916666901,450507626983315,Delivered,LEX PH,standard,Dropshipping,445622772328653,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,462888499363998,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,15 Nov 2021 - 21 Nov 2021,paid,411260289476768,357572365260906,Delivered,LEX PH,standard,Dropshipping,553891356657703,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,483341630682985,Fornis,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,4.25,0,No,15 Nov 2021 - 21 Nov 2021,paid,443772040784278,448864591341358,Delivered,LEX PH,standard,Dropshipping,490178816921100,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Lazada Fees,Payment Fee,531616648148755,Fornis,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,-108.82,6.7,0,No,20 Dec 2021 - 26 Dec 2021,paid,382732712918798,358862495629798,Delivered,J&T Express,standard,Dropshipping,400779154183568,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Sales,Item Price Credit,515390827845422,Fornis,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,4750,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,437159482618486,367611877040796,Delivered,J&T Express,standard,Dropshipping,509439952666770,,PH0021000819098,February 2022,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Lazada Fees,Commission,471172456754350,Fornis,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,-47.35,0.47,0,No,20 Dec 2021 - 26 Dec 2021,paid,400485725329204,372728313378468,Delivered,LEX PH,standard,Dropshipping,379592481419261,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,484906790221867,Fornis,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,-60,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,437435712133702,406170666053042,Delivered,LEX PH,standard,Dropshipping,505650429055019,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Lazada Fees,Payment Fee,461123791349271,KPH,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,RMJ-PIR-ANG-120-X17,2400203989_PH-10936589224,-105.28,0.47,0,No,20 Dec 2021 - 26 Dec 2021,paid,398079879994152,434654979004141,Delivered,LEX PH,standard,Dropshipping,459873759726240,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Sales,Item Price Credit,539478414433222,KPH,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,RMJ-PIR-ANG-120-X17,2400203989_PH-10936589224,4250,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,368347393264900,386887318250926,Delivered,LEX PH,standard,Dropshipping,544174908357643,,PH0021000819098,February 2022,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Lazada Fees,Commission,531899616637008,KPH,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,RMJ-PIR-ANG-120-X17,2400203989_PH-10936589224,-42.37,9.88,0,No,20 Dec 2021 - 26 Dec 2021,paid,396459941551087,427269417873593,Delivered,LEX PH,standard,Dropshipping,428027215808205,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,490650272680510,KPH,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,RMJ-PIR-ANG-120-X17,2400203989_PH-10936589224,-60,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,359928347233406,362224974954160,Delivered,LEX PH,standard,Dropshipping,456525317445911,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Feb-22,Orders-Lazada Fees,Payment Fee,534165434811395,KPH,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,-123.24,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,427849437690160,403423483242030,Delivered,LEX PH,standard,Dropshipping,506375439505270,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Feb-22,Orders-Sales,Item Price Credit,488110398960714,KPH,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,4948.57,10.32,0,No,20 Dec 2021 - 26 Dec 2021,paid,426520510412686,437959357412288,Delivered,Ninja Van PH,standard,Dropshipping,419902393106337,,PH0021000819098,February 2022,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Feb-22,Orders-Lazada Fees,Commission,520269865917134,KPH,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,-54.82,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,425609362936719,361113821613178,Delivered,Ninja Van PH,standard,Dropshipping,396399186972337,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,503020419440109,KPH,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,-60,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,382283420663146,437644586731235,Delivered,Ninja Van PH,standard,Dropshipping,452839608837799,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-22,Refunds-Sales,Reversal Item Price,459346537271795,KPH,"""Back Door  Stay Assy  TOYOTA REVO (LH & RH)   68907-38010 68908-38010""",2315294660-1630726552210-0,2315294660_PH-10492103342,-1500,3.83,0,No,20 Dec 2021 - 26 Dec 2021,paid,446080550978003,363850208737874,Delivered,Ninja Van PH,standard,Dropshipping,473949086525656,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-22,Refunds-Lazada Fees,Reversal Commission,531983479384504,KPH,"""Back Door  Stay Assy  TOYOTA REVO (LH & RH)   68907-38010 68908-38010""",2315294660-1630726552210-0,2315294660_PH-10492103342,14.95,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,395271356427512,447144463374645,Delivered,Ninja Van PH,standard,Dropshipping,420901047535538,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-22,Refunds-Marketing Fees,Reversal of Free Shipping Max Fee,480619165458828,KPH,"""Back Door  Stay Assy  TOYOTA REVO (LH & RH)   68907-38010 68908-38010""",2315294660-1630726552210-0,2315294660_PH-10492103342,45.02,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,415673343130031,465564432659965,Delivered,Ninja Van PH,standard,Dropshipping,471421436233689,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-22,Refunds-Logistics,Shipping Fee Voucher Refund to Laz,460522754813881,KPH,"""Back Door  Stay Assy  TOYOTA REVO (LH & RH)   68907-38010 68908-38010""",2315294660-1630726552210-0,2315294660_PH-10492103342,-58.5,4.33,0,No,20 Dec 2021 - 26 Dec 2021,paid,362123188453061,364961038176012,Delivered,LEX PH,standard,Dropshipping,517517221228413,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-22,Refunds-Lazada Fees,Payment fee - correction for undercharge,496240372669093,KPH,PIRELLI ANGEL 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL70/90x17,2491240639_PH-11431094607,-34.85,0,0,No,20 Dec 2021 - 26 Dec 2021,paid,416738219991966,400631154720763,Delivered,LEX PH,standard,Dropshipping,482748066920969,,PH0021000819098,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-22,Refunds-Claims,Lost Claim,534942154944124,KPH,PIRELLI ANGEL 70/90x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL70/90x17,2491240639_PH-11431094607,1300,3.13,0,No,13 Dec 2021 - 19 Dec 2021,paid,393596191241092,432278249744085,Delivered,LEX PH,standard,Dropshipping,478926152848901,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Payment Fee,473707647887919,KPH,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-1.16,0,0,No,13 Dec 2021 - 19 Dec 2021,paid,424841735429908,464234133823893,Delivered,LEX PH,standard,Dropshipping,365814134777870,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,545990061211213,KPH,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,0,0,No,13 Dec 2021 - 19 Dec 2021,paid,446736643347638,376409873469796,Delivered,LEX PH,standard,Dropshipping,499580305232417,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Sales,Item Price Credit,546663325901035,KPH,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,38,3.51,0,No,13 Dec 2021 - 19 Dec 2021,paid,456297600205071,356924132629249,Delivered,LEX PH,standard,Dropshipping,358259345162040,,,February 2022,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,505127080126759,KPH,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,0,0,No,13 Dec 2021 - 19 Dec 2021,paid,381882485139817,443827652591581,Delivered,LEX PH,standard,Dropshipping,368241565571194,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Feb-22,Orders-Lazada Fees,Commission,486095860887970,KPH,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,-0.38,0,0,No,13 Dec 2021 - 19 Dec 2021,paid,360872184573582,388933302870190,Delivered,LEX PH,standard,Dropshipping,455540780451879,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Sales,Item Price Credit,533403752295902,KPH,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,RMJ-PIR-ANG-120-X17,2400203989_PH-10936589224,4250,0,0,No,13 Dec 2021 - 19 Dec 2021,paid,436646658557022,418700214534681,Delivered,LEX PH,standard,Dropshipping,490256011050745,,,February 2022,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Lazada Fees,Commission,520375938387136,KPH,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,RMJ-PIR-ANG-120-X17,2400203989_PH-10936589224,-42.37,3.47,0,No,13 Dec 2021 - 19 Dec 2021,paid,451792246959474,418464050660862,Delivered,LEX PH,standard,Dropshipping,421931480491373,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Feb-22,Orders-Marketing Fees,Free Shipping Max Fee,504414350067861,KPH,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,RMJ-PIR-ANG-120-X17,2400203989_PH-10936589224,-60,0,0,No,13 Dec 2021 - 19 Dec 2021,paid,423753516050526,408277844300289,Delivered,LEX PH,standard,Dropshipping,509342160075016,,,February 2022, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
