Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
14-Oct-2022,Orders-Sales,Item Price Credit,455302751469457,LCE,WEST LAKE SL369 275/55R20 (A/T),P07-A1-B008-0003,2935412198_PH-14297172417,"6,820.00",0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,546014993543352,553879926382360,Delivered,LEX PH,standard,Dropshipping,463719724480227,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,510210699753649,TGC,FLEETMAX FAS 8833 Air Filter,P12-A1-B001-0117,3356910459_PH-17096398731,-4.88,0.52,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,546319624497828,554846063929698,Delivered,LEX PH,standard,Dropshipping,461993851950774,,
14-Oct-2022,Orders-Sales,Item Price Credit,550701875017301,TGC,FLEETMAX FAS 8833 Air Filter,P12-A1-B001-0117,3356910459_PH-17096398731,180.00,0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,553609616407405,545190843741296,Delivered,LEX PH,standard,Dropshipping,438436123112240,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,509120559957425,SEC,SEC Border Gloss White Half Face Helmet,3206366435-1657616198127-0,3206366435_PH-16060142114,-41.62,4.46,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,544949122372291,545304380796195,Delivered,LEX PH,standard,Dropshipping,377177074777383,,
14-Oct-2022,Orders-Sales,Item Price Credit,470839223641673,SEC,SEC Border Gloss White Half Face Helmet,3206366435-1657616198127-0,3206366435_PH-16060142114,"1,865.43",0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,549644600802487,551361275350760,Delivered,LEX PH,standard,Dropshipping,391727388381549,,
14-Oct-2022,Orders-Lazada Fees,Lazada Bonus - LZD co-fund,502828652369364,SEC,SEC Border Gloss White Half Face Helmet,3206366435-1657616198127-0,3206366435_PH-16060142114,75.00,0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,550535928761557,554735297481481,Delivered,LEX PH,standard,Dropshipping,362657957969753,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,482519317762217,Fornis,"HANSA HS-7515 AUTO BULB (T20/W21/5W) 12V 21/5W (21/5W) BASE:(W3 x 16d) CIRCUIT:""1891 KOITO 7443""",2317081277-1630762228097-0,2317081277_PH-10501359927,-1.13,0.12,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,554804503181561,545235401820302,Delivered,LEX PH,standard,Dropshipping,387024425815636,,
14-Oct-2022,Orders-Sales,Item Price Credit,466487671690190,Fornis,"HANSA HS-7515 AUTO BULB (T20/W21/5W) 12V 21/5W (21/5W) BASE:(W3 x 16d) CIRCUIT:""1891 KOITO 7443""",2317081277-1630762228097-0,2317081277_PH-10501359927,30.00,0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,545815346421339,544521268591738,Delivered,LEX PH,standard,Dropshipping,457837660658678,,
14-Oct-2022,Orders-Lazada Fees,Payment Fee,538280993044655,Fornis,"HANSA HS-7515 AUTO BULB (T20/W21/5W) 12V 21/5W (21/5W) BASE:(W3 x 16d) CIRCUIT:""1891 KOITO 7443""",2317081277-1630762228097-0,2317081277_PH-10501359927,-1.13,0.12,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,546836153266931,553030252265258,Delivered,LEX PH,standard,Dropshipping,516774519721482,,
14-Oct-2022,Orders-Sales,Item Price Credit,545741553106472,Fornis,"HANSA HS-7515 AUTO BULB (T20/W21/5W) 12V 21/5W (21/5W) BASE:(W3 x 16d) CIRCUIT:""1891 KOITO 7443""",2317081277-1630762228097-0,2317081277_PH-10501359927,30.00,0.00,0.00,No,14 Oct 2022 - 14 Oct 2022,paid,544705586359646,550008445279735,Delivered,LEX PH,standard,Dropshipping,522039112048317,,
12-Oct-2022,Orders-Lazada Fees,Payment Fee,492081924659569,Fornis,"""Back Door  Stay Assy  TOYOTA HIACE D4D 06-08 650MM (LH & RH)  68950-26193 68960-26193""",2315297756-1630727037931-0,2315297756_PH-10492280106,-35.06,3.76,0.00,No,12 Oct 2022 - 12 Oct 2022,paid,554942697303020,550577223291735,Delivered,J&T Express PH,standard,Dropshipping,501840678827290,,
12-Oct-2022,Orders-Sales,Item Price Credit,475865765547457,Fornis,"""Back Door  Stay Assy  TOYOTA HIACE D4D 06-08 650MM (LH & RH)  68950-26193 68960-26193""",2315297756-1630727037931-0,2315297756_PH-10492280106,"1,500.00",0.00,0.00,No,12 Oct 2022 - 12 Oct 2022,paid,547337062030661,550773143718326,Delivered,J&T Express PH,standard,Dropshipping,356685604837707,,
11-Oct-2022,Orders-Lazada Fees,Payment Fee,480554013642490,Caloocan Sales Center,PIRELLI ANGEL 150/70x14 MOTORCYCLE TIRES,PZA-PIRELLIANGEL150/70x14,2491279274_PH-11430964454,-100.62,10.78,0.00,No,11 Oct 2022 - 11 Oct 2022,paid,552290277799019,544209105947620,Delivered,J&T Express PH,standard,Dropshipping,508906947989506,,
11-Oct-2022,Orders-Sales,Item Price Credit,488329525522232,Caloocan Sales Center,PIRELLI ANGEL 150/70x14 MOTORCYCLE TIRES,PZA-PIRELLIANGEL150/70x14,2491279274_PH-11430964454,"4,299.00",0.00,0.00,No,11 Oct 2022 - 11 Oct 2022,paid,549207165277202,552571149550416,Delivered,J&T Express PH,standard,Dropshipping,508861277842519,,
08-Oct-2022,Orders-Lazada Fees,Payment Fee,536777868188396,RMJ,Mizzle GOLD M89 Motorcycle Tire 90/80 x 14 (Tubeless),MIZ-M89-908-X14,1724080569_PH-7436570877,-36.02,3.86,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,548162966034621,551096378994912,Delivered,LEX PH,standard,Dropshipping,467505546489751,,
08-Oct-2022,Orders-Sales,Item Price Credit,546709859495375,RMJ,Mizzle GOLD M89 Motorcycle Tire 90/80 x 14 (Tubeless),MIZ-M89-908-X14,1724080569_PH-7436570877,"1,550.00",0.00,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,548761710838111,546762110417349,Delivered,LEX PH,standard,Dropshipping,390335167332574,,
08-Oct-2022,Orders-Lazada Fees,Payment Fee,476471537381874,PARTS PRO,ACDELCO 0W20 Fully Synthetic (Gas) 1 liter,P01-A1-B003-0138,2863696072_PH-13892345301,-9.61,1.03,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,548991422307900,552605990650178,Delivered,Ninja Van PH,standard,Dropshipping,530691689167785,,
08-Oct-2022,Orders-Sales,Item Price Credit,461886463788072,PARTS PRO,ACDELCO 0W20 Fully Synthetic (Gas) 1 liter,P01-A1-B003-0138,2863696072_PH-13892345301,429.00,0.00,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,550339248136000,548740304852901,Delivered,Ninja Van PH,standard,Dropshipping,462206818092993,,
08-Oct-2022,Orders-Lazada Fees,Payment Fee,468732229601644,PARTS PRO,ACDELCO 0W20 Fully Synthetic (Gas) 1 liter,P01-A1-B003-0138,2863696072_PH-13892345301,-9.61,1.03,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,550275897046658,544065557746136,Delivered,Ninja Van PH,standard,Dropshipping,510464076087301,,
08-Oct-2022,Orders-Sales,Item Price Credit,527359945557265,PARTS PRO,ACDELCO 0W20 Fully Synthetic (Gas) 1 liter,P01-A1-B003-0138,2863696072_PH-13892345301,429.00,0.00,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,544802743547705,544303513983731,Delivered,Ninja Van PH,standard,Dropshipping,491292345875644,,
08-Oct-2022,Orders-Lazada Fees,Payment Fee,511459097284747,PARTS PRO,ACDELCO 0W20 Fully Synthetic (Gas) 1 liter,P01-A1-B003-0138,2863696072_PH-13892345301,-9.61,1.03,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,554709921027436,551145722803344,Delivered,Ninja Van PH,standard,Dropshipping,540416989530536,,
08-Oct-2022,Orders-Sales,Item Price Credit,482990068517306,PARTS PRO,ACDELCO 0W20 Fully Synthetic (Gas) 1 liter,P01-A1-B003-0138,2863696072_PH-13892345301,429.00,0.00,0.00,No,08 Oct 2022 - 08 Oct 2022,paid,552712809289267,548232371953139,Delivered,Ninja Van PH,standard,Dropshipping,370010490676754,,
