Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId
26-Sep-2022,Orders-Lazada Fees,Commission,483787897334472,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,762.00,0.00,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,513540627296714,545256235774033,Delivered,Ninja Van PH,standard,Dropshipping,527904703098221,,
26-Sep-2022,Orders-Lazada Fees,Payment Fee,477464093782319,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-38.07,4.08,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,526540037345320,522674243452328,Delivered,Ninja Van PH,standard,Dropshipping,510236089753579,commission program:107-49742,
26-Sep-2022,Orders-Sales,Item Price Credit,503115153560198,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-38.07,4.08,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,508977843852666,530603826689885,Delivered,Ninja Van PH,standard,Dropshipping,489664965741739,commission program:107-49742,
26-Sep-2022,Orders-Lazada Fees,Commission,549989088349937,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-38.07,4.08,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,543057134808267,533775137150257,Delivered,Ninja Van PH,standard,Dropshipping,516708629501124,commission program:107-49742,
26-Sep-2022,Orders-Lazada Fees,Payment Fee,555105059075963,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-38.07,4.08,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,542737064645247,540270867284640,Delivered,Ninja Van PH,standard,Dropshipping,368419685567041,commission program:107-49742,
26-Sep-2022,Orders-Sales,Item Price Credit,516794909495550,FORNIS,PIRELLI DIABLO 80/80x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/80x17,2491013994_PH-11430507197,-52.77,5.65,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,513822469893032,546333257116131,Delivered,J&T Express PH,standard,Dropshipping,482705022647331,,
25-Sep-2022,Orders-Lazada Fees,Commission,457876946953243,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1 Quart,P01-A1-B009-0127,2889256444_PH-14035434982,-8.18,0.88,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,513027167241215,531370552512630,Delivered,LEX PH,standard,Dropshipping,431965963253561,,
25-Sep-2022,Orders-Lazada Fees,Payment Fee,462029845827833,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1 Quart,P01-A1-B009-0127,2889256444_PH-14035434982,304.00,0.00,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,526980007034225,514185107762377,Delivered,LEX PH,standard,Dropshipping,396529461593138,,
25-Sep-2022,Orders-Sales,Item Price Credit,493115779046629,FORNIS,PIRELLI DIABLO 150/60x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO150/60x17,2491270662_PH-11431213547,-145.20,15.56,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,522735360662891,519060348805070,Delivered,J&T Express PH,standard,Dropshipping,485245266793446,,
25-Sep-2022,Orders-Lazada Fees,Commission,507770096342265,FORNIS,PIRELLI DIABLO 150/60x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO150/60x17,2491270662_PH-11431213547,"5,850.00",0.00,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,538356404827096,536565651871167,Delivered,J&T Express PH,standard,Dropshipping,497912192995277,,
25-Sep-2022,Orders-Lazada Fees,Payment Fee,472554652234991,PARTS PRO,ACDELCO Dex-Cool Premix 4 liters,P01-A1-B003-0132,2864894042_PH-13898467462,-21.96,2.35,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,526329513417348,529470544452072,Delivered,LEX PH,standard,Dropshipping,470752571840035,,
25-Sep-2022,Orders-Sales,Item Price Credit,516100489046642,PARTS PRO,ACDELCO Dex-Cool Premix 4 liters,P01-A1-B003-0132,2864894042_PH-13898467462,940.00,0.00,0.00,No,11 Jul 2022 - 17 Jul 2022,paid,544453622376754,532321026735223,Delivered,LEX PH,standard,Dropshipping,364978619923451,,
25-Sep-2022,Orders-Lazada Fees,Commission,471631896222877,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,"-1,015.00",108.75,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,509231556022786,520801438292614,Delivered,Ximex Delivery Express,standard,Dropshipping,464571812116921,,
25-Sep-2022,Orders-Lazada Fees,Payment Fee,529877322981121,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,-223.08,23.90,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,509286951714699,522763539457433,Delivered,Ximex Delivery Express,standard,Dropshipping,428589599551601,,
25-Sep-2022,Orders-Sales,Item Price Credit,536484343568438,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,"9,959.00",0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,513327968004704,536230605962392,Delivered,Ximex Delivery Express,standard,Dropshipping,373734989541987,,
25-Sep-2022,Orders-Lazada Fees,Commission,517048746461159,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,-223.08,23.90,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,512472911399220,539457289539827,Delivered,Ximex Delivery Express,standard,Dropshipping,360522465285945,,
25-Sep-2022,Orders-Lazada Fees,Payment Fee,477356544238311,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,"9,959.00",0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,515753232195577,515470619348942,Delivered,Ximex Delivery Express,standard,Dropshipping,384948745417687,,
25-Sep-2022,Orders-Sales,Item Price Credit,467758838646387,PARTS PRO,JS Cabin Filters AC3507C,P01-A1-B016-0434,2957208712_PH-14450660672,-6.34,0.68,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,539099846797295,543126862317759,Delivered,LEX PH,standard,Dropshipping,391574131903038,,
25-Sep-2022,Orders-Lazada Fees,Commission,513096501886776,PARTS PRO,JS Cabin Filters AC3507C,P01-A1-B016-0434,2957208712_PH-14450660672,249.00,0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,545759512225581,523748114210724,Delivered,LEX PH,standard,Dropshipping,470159254066944,,
25-Sep-2022,Orders-Lazada Fees,Payment Fee,528313739547004,PARTS PRO,JS Cabin Filters AC3507C,P01-A1-B016-0434,2957208712_PH-14450660672,-12.44,1.33,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,543386296119233,512837431860476,Delivered,LEX PH,standard,Dropshipping,494261054822922,commission program:107-49742,
25-Sep-2022,Orders-Sales,Item Price Credit,545737783448187,PARTS PRO,MOTUL Mechanical 100% Synthetic -Complex Ester- GEAR 300 LS 75W90 1 Liter ( Limited Slip ),P01-A1-B002-0004,2934904607_PH-14294826412,-54.82,5.87,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,547402250016663,544325535611345,Delivered,LEX PH,standard,Dropshipping,357490832649981,,
24-Sep-2022,Orders-Lazada Fees,Commission,463269345121763,PARTS PRO,MOTUL Mechanical 100% Synthetic -Complex Ester- GEAR 300 LS 75W90 1 Liter ( Limited Slip ),P01-A1-B002-0004,2934904607_PH-14294826412,"2,400.00",0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,535713313152230,534153978081481,Delivered,LEX PH,standard,Dropshipping,512578128173259,,
24-Sep-2022,Orders-Lazada Fees,Payment Fee,540326914522127,PARTS PRO,MOTUL Mechanical 100% Synthetic -Complex Ester- GEAR 300 LS 75W90 1 Liter ( Limited Slip ),P01-A1-B002-0004,2934904607_PH-14294826412,-54.82,5.87,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,539890568528103,537395692256193,Delivered,LEX PH,standard,Dropshipping,509845272660761,,
24-Sep-2022,Orders-Sales,Item Price Credit,507626841743654,PARTS PRO,MOTUL Mechanical 100% Synthetic -Complex Ester- GEAR 300 LS 75W90 1 Liter ( Limited Slip ),P01-A1-B002-0004,2934904607_PH-14294826412,"2,400.00",0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,529236226261953,546864362047836,Delivered,LEX PH,standard,Dropshipping,438572626486446,,
23-Sep-2022,Orders-Lazada Fees,Commission,505765093359877,PARTS PRO,VIC Oil Filter C-806,P01-A1-B014-0053,2857309805_PH-13853107986,175.00,0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,544907808841624,536176946356919,Delivered,LEX PH,standard,Dropshipping,372770918466707,,
23-Sep-2022,Orders-Lazada Fees,Payment Fee,510034033250415,PARTS PRO,VIC Oil Filter C-806,P01-A1-B014-0053,2857309805_PH-13853107986,-8.75,0.94,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,533265134434690,521582560293483,Delivered,LEX PH,standard,Dropshipping,462091605917723,commission program:107-49742,
23-Sep-2022,Orders-Sales,Item Price Credit,486891796448881,FORNIS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,-46.70,5.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,527398635924219,535097581346245,Delivered,LEX PH,standard,Dropshipping,405181648378482,,
23-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),459617050547453,FORNIS,PIRELLI DIABLO 80/90x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO80/90x17,2490965921_PH-11430208694,"1,990.00",0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,521269772424235,538487590697999,Delivered,LEX PH,standard,Dropshipping,475148581084484,,
23-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),494055965190915,PARTS PRO,MAG 1 AW ISO 32 Hydraulic Oil 1 Gallon,P01-A1-B009-0123,2874256113_PH-13951539300,-48.45,5.19,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,522290586511278,511000308851975,Delivered,LEX PH,standard,Dropshipping,492987449770805,commission program:107-49742,
23-Sep-2022,Orders-Lazada Fees,Commission,497073546742302,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-74.93,8.03,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,541680008749384,512982935262196,Delivered,LEX PH,standard,Dropshipping,427389876436075,commission program:107-49742,
23-Sep-2022,Orders-Lazada Fees,Payment Fee,465925477896400,PARTS PRO,MAG 1 AW ISO 32 Hydraulic Oil 1 Gallon,P01-A1-B009-0123,2874256113_PH-13951539300,-23.86,2.56,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,545392581004486,540029387266782,Delivered,LEX PH,standard,Dropshipping,554253974904998,,
23-Sep-2022,Orders-Sales,Item Price Credit,503750269666385,PARTS PRO,MAG 1 AW ISO 32 Hydraulic Oil 1 Gallon,P01-A1-B009-0123,2874256113_PH-13951539300,970.00,0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,538175013856069,542869926993530,Delivered,LEX PH,standard,Dropshipping,359883800940979,,
21-Sep-2022,Orders-Lazada Fees,Commission,550168804078565,LCE,ROYAL BLACK Truck Bus Radial RS201-RIB 9.5/R17.5,P07-A1-B009-0033,2877554524_PH-13970700798,-145.60,15.60,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,519114714508895,526368618345283,Delivered,Ninja Van PH,standard,Dropshipping,402053135373365,,
21-Sep-2022,Orders-Lazada Fees,Payment Fee,506885400533895,LCE,ROYAL BLACK Truck Bus Radial RS201-RIB 9.5/R17.5,P07-A1-B009-0033,2877554524_PH-13970700798,"6,500.00",0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,537506169636448,521434028214960,Delivered,Ninja Van PH,standard,Dropshipping,526579752791194,,
21-Sep-2022,Orders-Sales,Item Price Credit,545108988217762,FORNIS,UM-13 90919-21573 SPARKPLUG CABLE for TOYOTA TAMARAW REVO 7K 93-99,2330000722-1631169418626-0,2330000722_PH-10571202163,33.04,3.54,0.00,No,27 Jun 2022 - 03 Jul 2022,paid,519265371916161,547550679918825,Returned,Ninja Van PH,standard,Dropshipping,474281805643292,commission program:107-49742,
21-Sep-2022,Orders-Lazada Fees,Commission,549392967608734,FORNIS,UM-13 90919-21573 SPARKPLUG CABLE for TOYOTA TAMARAW REVO 7K 93-99,2330000722-1631169418626-0,2330000722_PH-10571202163,-33.04,3.54,0.00,No,27 Jun 2022 - 03 Jul 2022,paid,537976097878710,512399848057568,Returned,Ninja Van PH,standard,Dropshipping,538634985276091,commission program:107-49742,
21-Sep-2022,Orders-Lazada Fees,Payment Fee,483750319864570,PARTS PRO,MAG 1 ATF +4 1qt,P01-A1-B009-0057,2873995943_PH-13950831366,-33.91,3.63,0.00,No,27 Jun 2022 - 03 Jul 2022,paid,545896516690474,512246833417038,Delivered,LEX PH,standard,Dropshipping,463980235206400,commission program:107-49742,
21-Sep-2022,Orders-Sales,Item Price Credit,540057480072439,FORNIS,HANSA HS-PT-154 GLOW PLUG for TOYOTA LITEACE 2C - 11V,2329844064-1631163514426-0,2329844064_PH-10570008312,-6.00,0.64,0.00,No,27 Jun 2022 - 03 Jul 2022,paid,546741377358330,512980770798076,Delivered,J&T Express PH,standard,Dropshipping,403175698480363,commission program:107-49742,
20-Sep-2022,Orders-Lazada Fees,Commission,520088262323261,FORNIS,HANSA HS-PT-154 GLOW PLUG for TOYOTA LITEACE 2C - 11V,2329844064-1631163514426-0,2329844064_PH-10570008312,-6.00,0.64,0.00,No,27 Jun 2022 - 03 Jul 2022,paid,543797301280421,529968153966550,Delivered,J&T Express PH,standard,Dropshipping,366266141966094,commission program:107-49742,
20-Sep-2022,Orders-Lazada Fees,Payment Fee,481878656142474,SEC,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-74.93,8.03,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,544238455971668,518363435280418,Delivered,LEX PH,standard,Dropshipping,432464777678635,commission program:107-49742,
20-Sep-2022,Orders-Sales,Item Price Credit,550943263307394,SEC,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-74.93,8.03,0.00,No,28 Jul 2022 - 28 Jul 2022,paid,528831339058177,540982409368601,Delivered,LEX PH,standard,Dropshipping,397674936875993,commission program:107-49742,
20-Sep-2022,Orders-Lazada Fees,Commission,497225156904051,SEC,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-74.93,8.03,0.00,No,27 Jul 2022 - 27 Jul 2022,paid,509300570813975,536761673190204,Delivered,Ninja Van PH,standard,Dropshipping,524395362967579,commission program:107-49742,
20-Sep-2022,Orders-Lazada Fees,Payment Fee,475025431016793,SEC,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-33.73,3.61,0.00,No,25 Jul 2022 - 25 Jul 2022,paid,509184977094662,519288621362320,Delivered,J&T Express PH,standard,Dropshipping,470811742076898,,
20-Sep-2022,Orders-Sales,Item Price Credit,537260899583554,SEC,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,"1,500.00",0.00,0.00,No,25 Jul 2022 - 25 Jul 2022,paid,525157862100811,525496614004195,Delivered,J&T Express PH,standard,Dropshipping,534639306508472,,
20-Sep-2022,Orders-Lazada Fees,Commission,513174116858661,SEC,SEC Border Gloss White Half Face Helmet,3206366435-1657616198127-0,3206366435_PH-16060142114,-97.41,10.44,0.00,No,23 Jul 2022 - 23 Jul 2022,paid,527541967762275,531923513776818,Delivered,LEX PH,standard,Dropshipping,552255344190240,commission program:107-49742,
20-Sep-2022,Orders-Lazada Fees,Payment Fee,520500054019398,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,"-1,015.00",108.75,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,544376987765729,525907231900653,Delivered,Ximex Delivery Express,standard,Dropshipping,547406225608769,,
20-Sep-2022,Orders-Sales,Item Price Credit,552639535532734,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,"-1,015.00",108.75,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,529226162956207,522395485174601,Delivered,Ximex Delivery Express,standard,Dropshipping,522745906337980,,
20-Sep-2022,Orders-Lazada Fees,Commission,523875614779121,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,-223.08,23.90,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,520192390940818,534851230907144,Delivered,Ximex Delivery Express,standard,Dropshipping,528669396543359,,
20-Sep-2022,Orders-Lazada Fees,Payment Fee,464317640189393,DGZ,MRF 8.25 X 20 Rib Type Truck Tire with Tube and Flap,2745177086-1645076179487-0,2745177086_PH-13165947514,"10,705.31",0.00,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,530116402217453,509754058017315,Delivered,Ximex Delivery Express,standard,Dropshipping,505060137149553,,
20-Sep-2022,Orders-Sales,Item Price Credit,511492368749318,DGZ,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH & RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-74.93,8.03,0.00,No,04 Jul 2022 - 10 Jul 2022,paid,534380374320502,525402586843323,Delivered,LEX PH,standard,Dropshipping,520125100286473,commission program:107-49742,
20-Sep-2022,Orders-Lazada Fees,Commission,508366457345875,DGZ,HARDEX Beta-Gray Gasket Marker 40 Grams,P10-A1-B002-0006,3090625065_PH-15245596257,-2.20,0.24,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,515156700062897,520044324605107,Delivered,LEX PH,standard,Dropshipping,377718793577351,,
20-Sep-2022,Orders-Lazada Fees,Payment Fee,517105576754488,DGZ,HARDEX Beta-Gray Gasket Marker 40 Grams,P10-A1-B002-0006,3090625065_PH-15245596257,98.00,0.00,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,534281128554498,527225032654862,Delivered,LEX PH,standard,Dropshipping,510800891033692,,
20-Sep-2022,Orders-Sales,Item Price Credit,548140467649367,DGZ,HARDEX Beta-Gray Gasket Marker 40 Grams,P10-A1-B002-0006,3090625065_PH-15245596257,-1.96,0.21,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,511134385286684,522689301496724,Delivered,LEX PH,standard,Dropshipping,534766155148349,,
20-Sep-2022,Orders-Lazada Fees,Commission,481188694344879,DGZ,HARDEX Beta-Gray Gasket Marker 40 Grams,P10-A1-B002-0006,3090625065_PH-15245596257,-4.89,0.52,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,515102201143221,535291702635678,Delivered,LEX PH,standard,Dropshipping,404109820903441,commission program:107-49742,
20-Sep-2022,Orders-Lazada Fees,Payment Fee,532557619041299,PARTS PRO,JOHNSEN'S - USA  Octane Booster 12 oz.,P01-A1-B012-0009,2873729065_PH-13948975452,-4.84,0.52,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,512095118546255,538786665141660,Delivered,LEX PH,standard,Dropshipping,535487217669976,,
20-Sep-2022,Orders-Sales,Item Price Credit,469706044617719,PARTS PRO,JOHNSEN'S - USA  Octane Booster 12 oz.,P01-A1-B012-0009,2873729065_PH-13948975452,216.00,0.00,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,540219650543817,509593624851001,Delivered,LEX PH,standard,Dropshipping,518688351936775,,
19-Sep-2022,Orders-Lazada Fees,Commission,523473158854829,PARTS PRO,JOHNSEN'S - USA  Octane Booster 12 oz.,P01-A1-B012-0009,2873729065_PH-13948975452,-4.33,0.46,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,529881229525199,512811140332367,Delivered,LEX PH,standard,Dropshipping,426106819621292,,
19-Sep-2022,Orders-Lazada Fees,Payment Fee,480657642397904,PARTS PRO,JOHNSEN'S - USA  Octane Booster 12 oz.,P01-A1-B012-0009,2873729065_PH-13948975452,-10.79,1.16,0.00,No,31 Aug 2022 - 31 Aug 2022,paid,529675763005134,525626283743880,Delivered,LEX PH,standard,Dropshipping,485984049222190,commission program:107-49742,
19-Sep-2022,Orders-Sales,Item Price Credit,523566744447004,RMJ,CORSA PLATINUM M5 140/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5140/70-13,2055828709_PH-9123708053,-62.17,6.66,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,518244834486924,543362344098001,Delivered,LEX PH,standard,Dropshipping,411123270451622,,
19-Sep-2022,Orders-Lazada Fees,Commission,459861209481072,RMJ,CORSA PLATINUM M5 140/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5140/70-13,2055828709_PH-9123708053,-100.00,10.71,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,542559214595669,541695203071059,Delivered,LEX PH,standard,Dropshipping,537972951714401,commission program:107-49742,
19-Sep-2022,Orders-Lazada Fees,Payment Fee,539980398577372,RMJ,CORSA PLATINUM M5 120/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5120/70-13,2055856484_PH-9123583224,-62.72,6.72,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,528381271130125,526223348565460,Delivered,LEX PH,standard,Dropshipping,457273729862402,,
19-Sep-2022,Orders-Sales,Item Price Credit,485322679130932,RMJ,CORSA PLATINUM M5 120/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5120/70-13,2055856484_PH-9123583224,"2,800.00",0.00,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,513331339334529,530644337050363,Delivered,LEX PH,standard,Dropshipping,404308002185589,,
19-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),538826847914734,RMJ,CORSA PLATINUM M5 120/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5120/70-13,2055856484_PH-9123583224,-56.13,6.01,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,515455310736125,534213023843988,Delivered,LEX PH,standard,Dropshipping,374998292558350,,
19-Sep-2022,Orders-Lazada Fees,Commission,461199809221569,RMJ,CORSA PLATINUM M5 120/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5120/70-13,2055856484_PH-9123583224,-100.00,10.71,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,543400562305971,537085474425443,Delivered,LEX PH,standard,Dropshipping,500372049220408,commission program:107-49742,
19-Sep-2022,Orders-Lazada Fees,Payment Fee,547143772965977,PARTS PRO,MAG 1 Pressure Washer Pump Oil 1 Quart,P01-A1-B009-0127,2889256444_PH-14035434982,-15.19,1.63,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,513236555478287,538379035921444,Delivered,LEX PH,standard,Dropshipping,478565949180926,commission program:107-49742,
19-Sep-2022,Orders-Sales,Item Price Credit,553982234356539,RMJ,Honda XRM 110 Change Pedal,P02-M1-B003-0043,2295714495_PH-10382686612,-5.49,0.59,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,522190922956424,520694786819749,Delivered,J&T Express PH,standard,Dropshipping,464991866638999,,
19-Sep-2022,Orders-Lazada Fees,Commission,500260802230315,RMJ,Honda XRM 110 Change Pedal,P02-M1-B003-0043,2295714495_PH-10382686612,180.00,0.00,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,514790233251496,527658337238172,Delivered,J&T Express PH,standard,Dropshipping,522881937705644,,
19-Sep-2022,Orders-Lazada Fees,Payment Fee,465432338867306,RMJ,Honda XRM 110 Change Pedal,P02-M1-B003-0043,2295714495_PH-10382686612,-3.61,0.39,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,528658950161075,516573941206157,Delivered,J&T Express PH,standard,Dropshipping,446019199494191,,
19-Sep-2022,Orders-Sales,Item Price Credit,494272257449980,RMJ,Honda XRM 110 Change Pedal,P02-M1-B003-0043,2295714495_PH-10382686612,-8.99,0.96,0.00,No,30 Aug 2022 - 30 Aug 2022,paid,539677146290430,515717332169531,Delivered,J&T Express PH,standard,Dropshipping,360712079049720,commission program:107-49742,
19-Sep-2022,Orders-Lazada Fees,Commission,467237430162134,RMJ,PIRELLI ANGEL 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIANGEL130/70x17,2491195308_PH-11430782168,-100.00,10.71,0.00,No,29 Aug 2022 - 29 Aug 2022,paid,528346246285215,527382213022811,Delivered,J&T Express PH,standard,Dropshipping,357033927973921,commission program:107-49742,
19-Sep-2022,Orders-Lazada Fees,Payment Fee,492108983252784,PARTS PRO,JOHNSEN'S - USA  Fuel Injector Cleaner Conc. 12 oz.,P01-A1-B012-0007,2873651584_PH-13948906490,-7.15,0.77,0.00,No,28 Aug 2022 - 28 Aug 2022,paid,540221256529138,540834081881740,Delivered,J&T Express PH,standard,Dropshipping,456309275023278,commission program:107-49742,
19-Sep-2022,Orders-Sales,Item Price Credit,482602820705214,RMJ,SEC Border Gloss White Half Face Helmet,3206366435-1657616198127-0,3206366435_PH-16060142114,-97.41,10.44,0.00,No,28 Aug 2022 - 28 Aug 2022,paid,521816672406532,527116469642728,Delivered,J&T Express PH,standard,Dropshipping,418508657184363,commission program:107-49742,
19-Sep-2022,Orders-Logistics,Shipping Fee Subsidy (By Seller),511870416289771,FORNIS,HANSA HS-PM-63 GLOW PLUG for MITSUBISHI CANTER 4DR5 - 10.5V,P03-A1-B001-0336,2329970323_PH-10570760238,-3.25,0.35,0.00,No,27 Aug 2022 - 27 Aug 2022,paid,533537819124877,536842216453591,Delivered,J&T Express PH,standard,Dropshipping,492931460574042,commission program:107-49742,
19-Sep-2022,Orders-Lazada Fees,Commission,547976115440040,FORNIS,HANSA HS-PM-63 GLOW PLUG for MITSUBISHI CANTER 4DR5 - 10.5V,P03-A1-B001-0336,2329970323_PH-10570760238,-3.25,0.35,0.00,No,27 Aug 2022 - 27 Aug 2022,paid,546068181886240,530407491266540,Delivered,J&T Express PH,standard,Dropshipping,371969581214647,commission program:107-49742,
19-Sep-2022,Orders-Lazada Fees,Payment Fee,531999785518589,FORNIS,HANSA HS-PM-63 GLOW PLUG for MITSUBISHI CANTER 4DR5 - 10.5V,P03-A1-B001-0336,2329970323_PH-10570760238,-3.25,0.35,0.00,No,27 Aug 2022 - 27 Aug 2022,paid,545507049762699,544794674683198,Delivered,J&T Express PH,standard,Dropshipping,417836398649624,commission program:107-49742,
19-Sep-2022,Orders-Sales,Item Price Credit,472553924864840,REY MOTOPARTS,MAG 1 Pressure Washer Pump Oil 1 Quart,P01-A1-B009-0127,2889256444_PH-14035434982,-15.19,1.63,0.00,No,27 Aug 2022 - 27 Aug 2022,paid,525844370935946,539760941279817,Delivered,LEX PH,standard,Dropshipping,382466872929238,commission program:107-49742,
18-Sep-2022,Orders-Lazada Fees,Commission,479375236858136,RMJ,Pirelli Angel CT Scooter 80/80 x 14 Tubeless,PIR-ANG-80-x14,1724452339_PH-7437584311,-33.60,3.60,0.00,No,26 Aug 2022 - 26 Aug 2022,paid,537155821690849,545767535585530,Delivered,LEX PH,standard,Dropshipping,376953324059001,,
